CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,FieldActivityId,SampleDate,SampleTime,Layer,TotalDepth,EventId,Source,SampleReplicate,ReportingParameter,ReportedValue,ReportingUnits,ProjectIdentifier,Units,SampleVolume,PDepth,Salzone
CB7PH ,Chesapeake Bay-Polyhaline Region,13M09,37.19277,-76.13602,217457,7/18/2006,15:13:00,B ,9.75,217456,ODU/BEL,S1,SAND,94.897,PCT,BEN,Centimeter,7.0,9.75,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M09,37.19277,-76.13602,217457,7/18/2006,15:13:00,B ,9.75,217456,ODU/BEL,S1,VOLORG,0.6363,PCT,BEN,Centimeter,7.0,9.75,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M09,37.19277,-76.13602,217457,7/18/2006,15:13:00,B ,9.75,217456,ODU/BEL,S1,SILTCLAY,5.103,PCT,BEN,Centimeter,7.0,9.75,P
CB6PH ,Chesapeake Bay-Polyhaline Region,13M12,37.11699,-76.22329,217454,7/18/2006,14:43:00,B ,7.62,217453,ODU/BEL,S1,SAND,97.3148,PCT,BEN,Centimeter,7.0,7.62,P
CB6PH ,Chesapeake Bay-Polyhaline Region,13M12,37.11699,-76.22329,217454,7/18/2006,14:43:00,B ,7.62,217453,ODU/BEL,S1,SILTCLAY,2.6852,PCT,BEN,Centimeter,7.0,7.62,P
CB6PH ,Chesapeake Bay-Polyhaline Region,13M59,37.25416,-76.24901,217460,7/18/2006,15:42:00,B ,10.2,217459,ODU/BEL,S1,SAND,47.2341,PCT,BEN,Centimeter,7.0,10.2,P
CB6PH ,Chesapeake Bay-Polyhaline Region,13M59,37.25416,-76.24901,217460,7/18/2006,15:42:00,B ,10.2,217459,ODU/BEL,S1,SILTCLAY,52.7659,PCT,BEN,Centimeter,7.0,10.2,P
MOBPH ,Mobjack Bay-Polyhaline Region,13M58,37.33985,-76.33477,217463,7/18/2006,17:21:00,B ,4.4,217462,ODU/BEL,S1,SAND,87.3316,PCT,BEN,Centimeter,7.0,4.4,P
MOBPH ,Mobjack Bay-Polyhaline Region,13M58,37.33985,-76.33477,217463,7/18/2006,17:21:00,B ,4.4,217462,ODU/BEL,S1,SILTCLAY,12.6684,PCT,BEN,Centimeter,7.0,4.4,P
CB8PH ,Chesapeake Bay-Polyhaline Region,13M03,36.98395,-76.02849,217439,7/18/2006,12:22:00,B ,10.67,217438,ODU/BEL,S1,SAND,96.3557,PCT,BEN,Centimeter,7.0,10.67,P
CB8PH ,Chesapeake Bay-Polyhaline Region,13M03,36.98395,-76.02849,217439,7/18/2006,12:22:00,B ,10.67,217438,ODU/BEL,S1,SILTCLAY,3.6443,PCT,BEN,Centimeter,7.0,10.67,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M15,37.39228,-76.0834,217466,7/19/2006,07:38:00,B ,15.54,217465,ODU/BEL,S1,VOLORG,1.9605,PCT,BEN,Centimeter,7.0,15.54,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M15,37.39228,-76.0834,217466,7/19/2006,07:38:00,B ,15.54,217465,ODU/BEL,S1,SAND,37.674,PCT,BEN,Centimeter,7.0,15.54,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M54,37.51821,-76.05502,217469,7/19/2006,08:18:00,B ,14.8,217468,ODU/BEL,S1,VOLORG,2.0786,PCT,BEN,Centimeter,7.0,14.8,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M15,37.39228,-76.0834,217466,7/19/2006,07:38:00,B ,15.54,217465,ODU/BEL,S1,SILTCLAY,62.326,PCT,BEN,Centimeter,7.0,15.54,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M55,37.57615,-75.98894,217475,7/19/2006,09:51:00,B ,11.8,217474,ODU/BEL,S1,VOLORG,0.5698,PCT,BEN,Centimeter,7.0,11.8,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M54,37.51821,-76.05502,217469,7/19/2006,08:18:00,B ,14.8,217468,ODU/BEL,S1,SAND,49.5378,PCT,BEN,Centimeter,7.0,14.8,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M10,37.63602,-75.94411,217478,7/19/2006,11:10:00,B ,4.88,217477,ODU/BEL,S1,VOLORG,0.2867,PCT,BEN,Centimeter,7.0,4.88,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M54,37.51821,-76.05502,217469,7/19/2006,08:18:00,B ,14.8,217468,ODU/BEL,S1,SILTCLAY,50.4622,PCT,BEN,Centimeter,7.0,14.8,P
TANMH ,Tangier Sound-Mesohaline Region,13M01,37.86463,-75.91885,217481,7/19/2006,12:16:00,B ,5.49,217480,ODU/BEL,S1,VOLORG,0.5154,PCT,BEN,Centimeter,7.0,5.49,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,13M55,37.57615,-75.98894,217475,7/19/2006,09:51:00,B ,11.8,217474,ODU/BEL,S1,SAND,92.9954,PCT,BEN,Centimeter,7.0,11.8,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M05,37.75312,-76.08989,217487,7/19/2006,13:03:00,B ,8.53,217486,ODU/BEL,S1,VOLORG,0.4235,PCT,BEN,Centimeter,7.0,8.53,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,13M55,37.57615,-75.98894,217475,7/19/2006,09:51:00,B ,11.8,217474,ODU/BEL,S1,SILTCLAY,7.0046,PCT,BEN,Centimeter,7.0,11.8,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M07,37.86335,-76.09608,217490,7/19/2006,13:55:00,B ,9.14,217489,ODU/BEL,S1,VOLORG,0.2905,PCT,BEN,Centimeter,7.0,9.14,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M10,37.63602,-75.94411,217478,7/19/2006,11:10:00,B ,4.88,217477,ODU/BEL,S1,SAND,97.8763,PCT,BEN,Centimeter,7.0,4.88,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M53,37.88051,-76.14568,217493,7/19/2006,14:16:00,B ,20.3,217492,ODU/BEL,S1,VOLORG,0.8309,PCT,BEN,Centimeter,7.0,20.3,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M10,37.63602,-75.94411,217478,7/19/2006,11:10:00,B ,4.88,217477,ODU/BEL,S1,SILTCLAY,2.1237,PCT,BEN,Centimeter,7.0,4.88,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M13,37.8296,-76.22529,217496,7/19/2006,15:40:00,B ,6.4,217495,ODU/BEL,S1,VOLORG,0.2155,PCT,BEN,Centimeter,7.0,6.4,HM
TANMH ,Tangier Sound-Mesohaline Region,13M01,37.86463,-75.91885,217481,7/19/2006,12:16:00,B ,5.49,217480,ODU/BEL,S1,SAND,94.6927,PCT,BEN,Centimeter,7.0,5.49,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M51,37.75367,-76.25368,217499,7/19/2006,16:05:00,B ,7.1,217498,ODU/BEL,S1,VOLORG,0.3024,PCT,BEN,Centimeter,7.0,7.1,HM
TANMH ,Tangier Sound-Mesohaline Region,13M01,37.86463,-75.91885,217481,7/19/2006,12:16:00,B ,5.49,217480,ODU/BEL,S1,SILTCLAY,5.3073,PCT,BEN,Centimeter,7.0,5.49,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M02,37.69446,-76.27122,217502,7/19/2006,16:59:00,B ,10.36,217501,ODU/BEL,S1,VOLORG,6.2241,PCT,BEN,Centimeter,7.0,10.36,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M05,37.75312,-76.08989,217487,7/19/2006,13:03:00,B ,8.53,217486,ODU/BEL,S1,SAND,95.626,PCT,BEN,Centimeter,7.0,8.53,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M05,37.75312,-76.08989,217487,7/19/2006,13:03:00,B ,8.53,217486,ODU/BEL,S1,SILTCLAY,4.374,PCT,BEN,Centimeter,7.0,8.53,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M07,37.86335,-76.09608,217490,7/19/2006,13:55:00,B ,9.14,217489,ODU/BEL,S1,SAND,97.5203,PCT,BEN,Centimeter,7.0,9.14,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M07,37.86335,-76.09608,217490,7/19/2006,13:55:00,B ,9.14,217489,ODU/BEL,S1,SILTCLAY,2.4797,PCT,BEN,Centimeter,7.0,9.14,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M53,37.88051,-76.14568,217493,7/19/2006,14:16:00,B ,20.3,217492,ODU/BEL,S1,SAND,95.4338,PCT,BEN,Centimeter,7.0,20.3,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M53,37.88051,-76.14568,217493,7/19/2006,14:16:00,B ,20.3,217492,ODU/BEL,S1,SILTCLAY,4.5662,PCT,BEN,Centimeter,7.0,20.3,P
CB5MH ,Chesapeake Bay-Mesohaline Region,13M13,37.8296,-76.22529,217496,7/19/2006,15:40:00,B ,6.4,217495,ODU/BEL,S1,SAND,98.7673,PCT,BEN,Centimeter,7.0,6.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M13,37.8296,-76.22529,217496,7/19/2006,15:40:00,B ,6.4,217495,ODU/BEL,S1,SILTCLAY,1.2327,PCT,BEN,Centimeter,7.0,6.4,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M51,37.75367,-76.25368,217499,7/19/2006,16:05:00,B ,7.1,217498,ODU/BEL,S1,SAND,98.2685,PCT,BEN,Centimeter,7.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M51,37.75367,-76.25368,217499,7/19/2006,16:05:00,B ,7.1,217498,ODU/BEL,S1,SILTCLAY,1.7315,PCT,BEN,Centimeter,7.0,7.1,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M02,37.69446,-76.27122,217502,7/19/2006,16:59:00,B ,10.36,217501,ODU/BEL,S1,SAND,10.0217,PCT,BEN,Centimeter,7.0,10.36,HM
CB5MH ,Chesapeake Bay-Mesohaline Region,13M02,37.69446,-76.27122,217502,7/19/2006,16:59:00,B ,10.36,217501,ODU/BEL,S1,SILTCLAY,89.9783,PCT,BEN,Centimeter,7.0,10.36,HM
CB7PH ,Chesapeake Bay-Polyhaline Region,13M56,37.32751,-76.02115,217505,7/20/2006,08:30:00,B ,3.3,217504,ODU/BEL,S1,VOLORG,0.2995,PCT,BEN,Centimeter,7.0,3.3,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M56,37.32751,-76.02115,217505,7/20/2006,08:30:00,B ,3.3,217504,ODU/BEL,S1,SAND,96.7763,PCT,BEN,Centimeter,7.0,3.3,P
CB7PH ,Chesapeake Bay-Polyhaline Region,13M56,37.32751,-76.02115,217505,7/20/2006,08:30:00,B ,3.3,217504,ODU/BEL,S1,SILTCLAY,3.2237,PCT,BEN,Centimeter,7.0,3.3,P
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.22875,-76.05383,217613,8/2/2006,09:14:00,B ,20.12,217612,ODU/BEL,S1,VOLORG,0.9152,PCT,BEN,Centimeter,25.0,20.12,P
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23653,-76.20799,217616,8/2/2006,10:04:00,B ,10.97,217615,ODU/BEL,S1,SAND,49.19,PCT,BEN,Centimeter,25.0,10.97,P
CB5MH ,Chesapeake Bay-Mesohaline Region,CB5.4,37.80013,-76.17466,217625,8/2/2006,13:02:00,B ,33.22,217624,ODU/BEL,S1,VOLORG,5.3146,PCT,BEN,Centimeter,25.0,33.22,P
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23653,-76.20799,217616,8/2/2006,10:04:00,B ,10.97,217615,ODU/BEL,S1,SILTCLAY,50.81,PCT,BEN,Centimeter,25.0,10.97,P
CB8PH ,Chesapeake Bay-Polyhaline Region,CB8.1,36.99542,-76.16772,217610,8/2/2006,07:37:00,B ,9.14,217609,ODU/BEL,S1,VOLORG,1.1784,PCT,BEN,Centimeter,25.0,9.14,P
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.1,37.58847,-76.16216,217622,8/2/2006,11:55:00,B ,12.8,217621,ODU/BEL,S1,SAND,13.6,PCT,BEN,Centimeter,25.0,12.8,P
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.4,37.23653,-76.20799,217616,8/2/2006,10:04:00,B ,10.97,217615,ODU/BEL,S1,VOLORG,2.1442,PCT,BEN,Centimeter,25.0,10.97,P
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.1,37.58847,-76.16216,217622,8/2/2006,11:55:00,B ,12.8,217621,ODU/BEL,S1,SILTCLAY,86.4,PCT,BEN,Centimeter,25.0,12.8,P
CB6PH ,Chesapeake Bay-Polyhaline Region,CB6.1,37.58847,-76.16216,217622,8/2/2006,11:55:00,B ,12.8,217621,ODU/BEL,S1,VOLORG,2.2149,PCT,BEN,Centimeter,25.0,12.8,P
CB5MH ,Chesapeake Bay-Mesohaline Region,CB5.4,37.80013,-76.17466,217625,8/2/2006,13:02:00,B ,33.22,217624,ODU/BEL,S1,SAND,2.62,PCT,BEN,Centimeter,25.0,33.22,P
CB5MH ,Chesapeake Bay-Mesohaline Region,CB5.4,37.80013,-76.17466,217625,8/2/2006,13:02:00,B ,33.22,217624,ODU/BEL,S1,SILTCLAY,97.38,PCT,BEN,Centimeter,25.0,33.22,P
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.22875,-76.05383,217613,8/2/2006,09:14:00,B ,20.12,217612,ODU/BEL,S1,SAND,69.21,PCT,BEN,Centimeter,25.0,20.12,P
CB7PH ,Chesapeake Bay-Polyhaline Region,CB7.3E,37.22875,-76.05383,217613,8/2/2006,09:14:00,B ,20.12,217612,ODU/BEL,S1,SILTCLAY,30.79,PCT,BEN,Centimeter,25.0,20.12,P
CB8PH ,Chesapeake Bay-Polyhaline Region,CB8.1,36.99542,-76.16772,217610,8/2/2006,07:37:00,B ,9.14,217609,ODU/BEL,S1,SAND,71.08,PCT,BEN,Centimeter,25.0,9.14,P
CB8PH ,Chesapeake Bay-Polyhaline Region,CB8.1,36.99542,-76.16772,217610,8/2/2006,07:37:00,B ,9.14,217609,ODU/BEL,S1,SILTCLAY,28.92,PCT,BEN,Centimeter,25.0,9.14,P
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,MOIST,66.5509,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,TIC,0.03,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,TC,2.92,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,SAND,9.9091,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,TOC,2.89,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,TN,0.29,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13614,39.27269,-76.3348,218003,8/30/2006,13:23:00,B ,4.1,218002,VERSAR/EME/BEL,S1,SILTCLAY,90.0909,PCT,BEN,Centimeter,10.0,4.1,LM
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,MOIST,50.6115,PCT,BEN,Centimeter,10.0,6.6,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,TIC,0.13,PCT,BEN,Centimeter,10.0,6.6,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,TC,1.96,PCT,BEN,Centimeter,10.0,6.6,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,SAND,27.5641,PCT,BEN,Centimeter,10.0,6.6,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,MOIST,58.9048,PCT,BEN,Centimeter,10.0,5.2,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,TN,0.17,PCT,BEN,Centimeter,10.0,6.6,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,TOC,1.83,PCT,BEN,Centimeter,10.0,6.6,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13617,39.38419,-76.10949,218087,9/7/2006,13:52:00,B ,6.6,218086,VERSAR/EME/BEL,S1,SILTCLAY,72.4359,PCT,BEN,Centimeter,10.0,6.6,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13628,39.10819,-76.3267,218090,9/7/2006,13:54:00,B ,7.2,218089,VERSAR/EME/BEL,S1,MOIST,61.6762,PCT,BEN,Centimeter,10.0,7.2,HM
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,TIC,0.07,PCT,BEN,Centimeter,10.0,5.2,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,TC,3.62,PCT,BEN,Centimeter,10.0,5.2,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,SAND,33.4722,PCT,BEN,Centimeter,10.0,5.2,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13629,39.08379,-76.2959,218096,9/7/2006,14:17:00,B ,8.2,218095,VERSAR/EME/BEL,S1,MOIST,69.24,PCT,BEN,Centimeter,10.0,8.2,HM
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,TN,0.21,PCT,BEN,Centimeter,10.0,5.2,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,TOC,3.55,PCT,BEN,Centimeter,10.0,5.2,O
CB2OH ,Chesapeake Bay-Oligohaline Region,13616,39.38369,-76.1224,218093,9/7/2006,14:02:00,B ,5.2,218092,VERSAR/EME/BEL,S1,SILTCLAY,66.5278,PCT,BEN,Centimeter,10.0,5.2,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,MOIST,63.2551,PCT,BEN,Centimeter,10.0,4.0,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13628,39.10819,-76.3267,218090,9/7/2006,13:54:00,B ,7.2,218089,VERSAR/EME/BEL,S1,TIC,0.02,PCT,BEN,Centimeter,10.0,7.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,TC,1.72,PCT,BEN,Centimeter,10.0,4.0,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13628,39.10819,-76.3267,218090,9/7/2006,13:54:00,B ,7.2,218089,VERSAR/EME/BEL,S1,SAND,2.9929,PCT,BEN,Centimeter,10.0,7.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,MOIST,52.5735,PCT,BEN,Centimeter,10.0,4.2,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13628,39.10819,-76.3267,218090,9/7/2006,13:54:00,B ,7.2,218089,VERSAR/EME/BEL,S1,TN,0.34,PCT,BEN,Centimeter,10.0,7.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,TOC,1.68,PCT,BEN,Centimeter,10.0,4.0,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13628,39.10819,-76.3267,218090,9/7/2006,13:54:00,B ,7.2,218089,VERSAR/EME/BEL,S1,SILTCLAY,97.0071,PCT,BEN,Centimeter,10.0,7.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13618,39.41699,-76.09739,218099,9/7/2006,14:20:00,B ,3.1,218098,VERSAR/EME/BEL,S1,MOIST,57.5905,PCT,BEN,Centimeter,10.0,3.1,TF
CB3MH ,Chesapeake Bay-Mesohaline Region,13629,39.08379,-76.2959,218096,9/7/2006,14:17:00,B ,8.2,218095,VERSAR/EME/BEL,S1,TIC,0.02,PCT,BEN,Centimeter,10.0,8.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,TC,2.78,PCT,BEN,Centimeter,10.0,4.2,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13629,39.08379,-76.2959,218096,9/7/2006,14:17:00,B ,8.2,218095,VERSAR/EME/BEL,S1,SAND,4.1482,PCT,BEN,Centimeter,10.0,8.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13619,39.42139,-76.07489,218102,9/7/2006,14:27:00,B ,2.8,218101,VERSAR/EME/BEL,S1,MOIST,45.0909,PCT,BEN,Centimeter,10.0,2.8,TF
CB3MH ,Chesapeake Bay-Mesohaline Region,13629,39.08379,-76.2959,218096,9/7/2006,14:17:00,B ,8.2,218095,VERSAR/EME/BEL,S1,TN,0.37,PCT,BEN,Centimeter,10.0,8.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,TOC,2.69,PCT,BEN,Centimeter,10.0,4.2,O
CB3MH ,Chesapeake Bay-Mesohaline Region,13629,39.08379,-76.2959,218096,9/7/2006,14:17:00,B ,8.2,218095,VERSAR/EME/BEL,S1,SILTCLAY,95.8518,PCT,BEN,Centimeter,10.0,8.2,HM
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13621,39.44509,-76.04139,218105,9/7/2006,14:43:00,B ,3.0,218104,VERSAR/EME/BEL,S1,MOIST,57.227,PCT,BEN,Centimeter,10.0,3.0,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,TIC,0.04,PCT,BEN,Centimeter,10.0,4.0,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13618,39.41699,-76.09739,218099,9/7/2006,14:20:00,B ,3.1,218098,VERSAR/EME/BEL,S1,TC,4.25,PCT,BEN,Centimeter,10.0,3.1,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,SAND,18.1957,PCT,BEN,Centimeter,10.0,4.0,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13623,39.47829,-76.06469,218111,9/7/2006,15:06:00,B ,5.2,218110,VERSAR/EME/BEL,S1,MOIST,64.255,PCT,BEN,Centimeter,10.0,5.2,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,TN,0.18,PCT,BEN,Centimeter,10.0,4.0,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13618,39.41699,-76.09739,218099,9/7/2006,14:20:00,B ,3.1,218098,VERSAR/EME/BEL,S1,TOC,4.18,PCT,BEN,Centimeter,10.0,3.1,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13620,39.43969,-76.0119,218078,9/7/2006,12:47:00,B ,4.0,218077,VERSAR/EME/BEL,S1,SILTCLAY,81.8043,PCT,BEN,Centimeter,10.0,4.0,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13622,39.46719,-76.0141,218114,9/7/2006,15:18:00,B ,2.1,218113,VERSAR/EME/BEL,S1,MOIST,62.7023,PCT,BEN,Centimeter,10.0,2.1,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,TIC,0.09,PCT,BEN,Centimeter,10.0,4.2,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13619,39.42139,-76.07489,218102,9/7/2006,14:27:00,B ,2.8,218101,VERSAR/EME/BEL,S1,TC,4.09,PCT,BEN,Centimeter,10.0,2.8,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,SAND,16.2652,PCT,BEN,Centimeter,10.0,4.2,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13619,39.42139,-76.07489,218102,9/7/2006,14:27:00,B ,2.8,218101,VERSAR/EME/BEL,S1,TOC,3.86,PCT,BEN,Centimeter,10.0,2.8,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,TN,0.22,PCT,BEN,Centimeter,10.0,4.2,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13621,39.44509,-76.04139,218105,9/7/2006,14:43:00,B ,3.0,218104,VERSAR/EME/BEL,S1,TC,3.98,PCT,BEN,Centimeter,10.0,3.0,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13627,39.44019,-76.0145,218081,9/7/2006,12:53:00,B ,4.2,218080,VERSAR/EME/BEL,S1,SILTCLAY,83.7348,PCT,BEN,Centimeter,10.0,4.2,O
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13621,39.44509,-76.04139,218105,9/7/2006,14:43:00,B ,3.0,218104,VERSAR/EME/BEL,S1,TOC,3.83,PCT,BEN,Centimeter,10.0,3.0,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13618,39.41699,-76.09739,218099,9/7/2006,14:20:00,B ,3.1,218098,VERSAR/EME/BEL,S1,TIC,0.07,PCT,BEN,Centimeter,10.0,3.1,TF
CB1TF ,Chesapeake Bay-Tidal Fresh Region,13623,39.47829,-76.06469,218111,9/7/2006,15:06:00,B ,5.2,218110,VERSAR/EME/BEL,S1,TC,3.8,PCT,BEN,Centimeter,10.0,5.2,TF
